event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,external-temperature,manually-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
1930870571,true,2005-08-28 21:57:00.000,31.89652913,-24.96199951,,22.8,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870575,true,2005-08-28 22:56:00.000,31.89542033,-24.96100057,,21.3,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870579,true,2005-08-28 23:57:00.000,31.89485067,-24.96066081,,23.2,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870583,true,2005-08-29 00:57:00.000,31.89358927,-24.96064046,,22.1,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870587,true,2005-08-29 01:57:00.000,31.89370931,-24.9605306,,20.6,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870591,true,2005-08-29 02:56:00.000,31.89297078,-24.96055094,,22.5,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870595,true,2005-08-29 03:57:00.000,31.89314982,-24.96033936,,22.1,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870599,true,2005-08-29 04:56:00.000,31.88989054,-24.95922038,,21.7,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870603,true,2005-08-29 05:56:00.000,31.89302979,-24.95490926,,24.3,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870607,true,2005-08-29 06:57:00.000,31.89506022,-24.95689087,,30.6,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870611,true,2005-08-29 07:56:00.000,31.90241089,-24.95960083,,32.9,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870615,true,2005-08-29 08:57:00.000,31.90893962,-24.9577006,,33.2,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870619,true,2005-08-29 09:57:00.000,31.91850993,-24.95320028,,35.1,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870623,true,2005-08-29 10:56:00.000,31.91853027,-24.95207926,,31.0,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870627,true,2005-08-29 11:57:00.000,31.91854045,-24.95206909,,36.6,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870631,true,2005-08-29 12:56:00.000,31.91860962,-24.95209961,,37.0,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870635,true,2005-08-29 13:57:00.000,31.91824951,-24.95630086,,34.3,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870639,true,2005-08-29 14:57:00.000,31.90427043,-24.96091919,,31.0,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870643,true,2005-08-29 15:56:00.000,31.90240072,-24.97624919,,28.8,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870647,true,2005-08-29 16:57:00.000,31.89556071,-24.96716919,,25.1,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870651,true,2005-08-29 17:56:00.000,31.89023031,-24.96311035,,24.7,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870655,true,2005-08-29 18:56:00.000,31.88511963,-24.96055908,,24.3,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870659,true,2005-08-29 19:56:00.000,31.88363037,-24.95994059,,24.3,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870663,true,2005-08-29 20:57:00.000,31.88326009,-24.95980021,,23.2,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870667,true,2005-08-29 21:56:00.000,31.88248088,-24.95970052,,21.7,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870671,true,2005-08-29 22:57:00.000,31.88122965,-24.96029053,,20.6,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870675,true,2005-08-29 23:56:00.000,31.88098958,-24.95996908,,20.2,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870679,true,2005-08-30 00:57:00.000,31.87888997,-24.95984904,,20.9,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870683,true,2005-08-30 01:57:00.000,31.87757975,-24.95969035,,19.4,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870687,true,2005-08-30 02:56:00.000,31.87756958,-24.95968018,,18.6,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870691,true,2005-08-30 03:57:00.000,31.87746989,-24.95974935,,18.6,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870695,true,2005-08-30 04:56:00.000,31.8660909,-24.95936076,,21.3,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870699,true,2005-08-30 05:56:00.000,31.86092936,-24.96421916,,25.5,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870703,true,2005-08-30 06:57:00.000,31.8605896,-24.96460978,,29.2,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870707,true,2005-08-30 07:57:00.000,31.8609904,-24.96425985,,32.9,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870711,true,2005-08-30 08:56:00.000,31.86098022,-24.96420898,,34.3,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870715,true,2005-08-30 09:57:00.000,31.86160075,-24.96835937,,38.9,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870719,true,2005-08-30 10:57:00.000,31.8617391,-24.97070923,,38.5,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870723,true,2005-08-30 11:56:00.000,31.86169027,-24.97062988,,37.7,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870727,true,2005-08-30 12:57:00.000,31.86156006,-24.97036947,,38.1,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870731,true,2005-08-30 13:57:00.000,31.8603007,-24.97666016,,38.1,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870735,true,2005-08-30 14:56:00.000,31.86326904,-24.98199056,,35.5,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870739,true,2005-08-30 15:56:00.000,31.86914063,-24.98024089,,32.9,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870743,true,2005-08-30 16:56:00.000,31.87357992,-24.98194987,,30.3,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870747,true,2005-08-30 17:56:00.000,31.87533976,-24.98388062,,28.1,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870751,true,2005-08-30 18:56:00.000,31.87502035,-24.98482056,,26.9,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870755,true,2005-08-30 19:56:00.000,31.87376912,-24.98778076,,26.6,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870759,true,2005-08-30 20:56:00.000,31.87399089,-24.99228923,,25.8,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870763,true,2005-08-30 21:56:00.000,31.87399902,-24.99674072,,25.1,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870767,true,2005-08-30 22:56:00.000,31.87263997,-25.00900065,,23.2,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870771,true,2005-08-30 23:56:00.000,31.87145996,-25.01481934,,22.5,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870775,true,2005-08-31 00:56:00.000,31.87267049,-25.01611938,,20.6,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870779,true,2005-08-31 01:56:00.000,31.87361043,-25.01623942,,21.3,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870783,true,2005-08-31 02:56:00.000,31.87342936,-25.01628011,,20.9,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870787,true,2005-08-31 03:56:00.000,31.87340088,-25.01653035,,22.1,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870791,true,2005-08-31 04:56:00.000,31.8791097,-25.0376709,,21.7,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870795,true,2005-08-31 05:56:00.000,31.8785909,-25.04421997,,26.6,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870799,true,2005-08-31 06:56:00.000,31.86993001,-25.04796956,,33.2,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870803,true,2005-08-31 07:56:00.000,31.86601969,-25.04978027,,37.3,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870807,true,2005-08-31 08:56:00.000,31.86599935,-25.05008952,,42.0,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870811,true,2005-08-31 09:56:00.000,31.86713053,-25.04927979,,41.2,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870815,true,2005-08-31 10:56:00.000,31.86712036,-25.04920044,,40.4,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870819,true,2005-08-31 11:57:00.000,31.86725057,-25.04904989,,42.0,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870823,true,2005-08-31 12:56:00.000,31.86727905,-25.04904989,,40.8,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
1930870827,true,2005-08-31 13:56:00.000,31.86435954,-25.04884033,,39.2,,"gps","Syncerus caffer","T13","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
